INPUT_TABLE
Variable ID
Indiacoolingelec_logit

region,supplysector,subsector0,subsector1,subsector,stub.technology,logit.year.fillout,logit.exponent,logit.type
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,SabarmatiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GangesR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalBay,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,TaptiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BengalW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,BrahmaniR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,MahanadiR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,GodavariR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstNE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstW,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IrrawaddyR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,KrishnaR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,IndCstE,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (cooling pond),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv),biomass (conv) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC),biomass (IGCC) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv CCS),biomass (conv CCS) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv CCS),biomass (conv CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv CCS),biomass (conv CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (conv CCS),biomass (conv CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (once through),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (seawater),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),1975,-10,relative.cost.logit
India,electricity,PennarR,biomass,biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),1975,-10,relative.cost.logit
India,electricity,CauveryR,biomass,biomass (conv),biomass (conv) (once through),1975,-10,relative.cost.logit
