INPUT_TABLE
Variable ID
IndiaAvgFossilEffKeyword_elec_cool

region,supplysector,nesting-subsector1,nesting-subsector2,subsector,stub.technology,year,average.fossil.efficiency
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2025,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2030,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2035,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2040,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2045,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2050,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2055,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2060,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2065,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2070,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,CauveryR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IndCstS,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,NarmadaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2075,1
India,electricity,IndusR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,SabarmatiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,GangesR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,MahiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,BengalBay,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,TaptiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,BengalW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,BrahmaniR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,MahanadiR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,GodavariR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,IndCstNE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,IndCstW,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,IrrawaddyR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,KrishnaR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,IndCstE,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
India,electricity,PennarR,gas,gas (steam/CT),gas (steam/CT) (recirculating),2080,1
